8539	8998	4113	5072	5628	5888	2004	3505	4803	4204	2739	2308	1284	2763	3111	5646	2567	2520	2327	5994	2974	3138	1017	4122	3491	3034	3909	3933	1835	5396	2029	9051	1682	1854	8776	10056	20016	4175	3776	3644	2886	3362	20835	4030	1e+009	5011	2847	4506	3412	15114	18072	6935	12062	13084	3420	12323	9497	2399	3058	20104	7688	917	11494	2919	5728	18857	
4341	4096	1466	1537	5878	1885	5908	6502	7984	7385	3842	6743	6294	4592	3629	2025	2512	4418	4572	3827	5730	1938	5034	3551	3383	8045	6154	2736	6595	3488	7040	5625	5608	3541	5284	5571	15622	6909	3702	7638	7321	1765	16370	3980	5011	1e+009	2797	2266	4458	10567	13607	2580	7668	8130	2797	7923	6073	2773	7694	15710	3954	5420	8069	2329	3042	14392	
6323	6783	1897	2857	6008	3673	3159	3753	5235	4636	1093	3994	4129	1843	928	3430	916	1669	1823	6346	2981	2625	3359	4497	3866	5753	3405	1452	4012	5671	4842	8364	2859	1502	8021	7840	17800	4160	1088	4889	4572	1711	18619	1342	2847	2797	1e+009	4455	1757	12898	15856	4719	9846	10868	826	10107	8812	1320	4945	17888	6693	3256	10808	501	5678	16641	
5197	4679	3204	3273	4489	3520	6566	7752	9233	8634	5578	6870	6255	6325	5365	3761	3616	6151	6306	2081	6959	2747	4870	2480	2349	8005	7888	4476	6653	2099	7002	4612	6244	3647	4337	6218	16163	8158	5440	8204	7446	2860	16792	5716	5069	2242	4532	1e+009	6194	10989	14029	3719	8321	8586	4536	8584	5059	3797	7926	16362	3251	5478	7055	4036	1291	14814	
6405	7411	3193	3485	7676	4401	3406	3668	5150	4551	623	4241	4576	1276	818	3977	2575	1186	1952	8005	2910	4283	3874	6156	5525	6000	2478	1719	4259	7330	5089	10024	3106	3161	9680	8130	17881	4075	1138	5136	4819	3370	18700	953	3362	4455	1716	6114	1e+009	12979	15937	5266	9927	12527	1804	10188	10471	2977	5192	17969	8353	3561	12468	2168	7337	16722	
7605	6913	11298	10188	15024	9940	15758	16352	17834	17235	13476	16593	16396	14034	13048	9469	12615	13942	14422	12263	15579	12346	15296	13056	12902	18148	15279	11726	16611	12604	17143	8234	15458	13770	7790	5090	5221	16759	12264	17488	17170	12174	5850	12189	15114	10558	12898	11008	13169	1e+009	3087	8197	3076	3219	12105	5839	8684	13014	17544	6233	9037	15523	9006	12431	10471	3872	
10564	9876	14262	13152	18054	12904	18722	19316	20798	20199	16435	19557	19360	16998	16012	12433	15579	16906	17386	15293	18543	15309	18326	16086	15932	21112	18238	14690	19575	15634	20107	11261	18422	16734	10817	8054	2134	19723	15223	20452	20134	15137	2763	15148	18078	13588	15862	14038	16128	3088	1e+009	11160	5948	6246	15069	7949	11711	15978	20508	3146	12067	18487	11970	15395	13501	785	
1767	2460	3210	2011	7688	1918	7690	8284	9766	9167	5653	8525	8328	6001	4979	1478	4547	5909	6354	4961	7511	4248	7345	5708	5552	10080	7591	3658	8543	5298	9075	5634	7390	5702	5197	3121	13171	8691	4260	9420	9103	4076	13990	4585	7046	2687	4830	3706	5427	8242	11227	1e+009	5217	7379	4036	5483	6082	4946	9476	13259	3964	7455	8079	4363	3051	12012	
4616	3928	8314	7204	12371	6956	12774	13368	14850	14251	10487	13609	13412	11050	10064	6485	9631	10958	11438	9611	12595	9361	12458	10394	10238	15164	12290	8742	13627	9952	14159	5585	12474	10786	5141	2120	8425	13775	9275	14504	14186	9189	9054	9200	12130	7800	9914	8356	10180	3251	6291	5212	1e+009	3837	9121	3162	6035	10030	14560	8935	6382	12539	6643	9447	7737	7076	
7701	5678	9412	9305	12660	8824	13855	14448	15930	15331	11789	14690	14237	12571	11575	8988	10459	12365	12518	9935	13677	9943	13039	10680	10524	15987	14100	10741	14536	10271	14982	5343	13555	11530	4872	4870	8234	14855	11624	15585	15268	9770	8863	11949	12953	8005	10743	8680	12404	3060	6100	7749	3858	1e+009	10744	6268	5797	10778	15641	8735	6473	13361	6040	10276	7918	6885	
5531	6070	1852	2144	6110	3060	3689	4283	5765	5166	1622	4524	4703	1965	979	2636	921	1873	2353	6349	3510	2626	3932	4501	3870	6283	3764	661	4542	5674	5372	8366	3389	2077	8023	7047	17007	4690	1075	5417	5101	1716	17826	1329	3420	2797	826	4458	1808	12105	15063	3926	9053	10869	1e+009	9314	8813	1320	5475	17095	6695	3710	10810	501	5681	15848	
5007	4337	8721	7611	12778	7364	13181	13775	15257	14658	10898	14016	13819	11457	10471	6892	10038	11365	11845	10018	13002	9768	12865	10801	10645	15571	12701	9149	14034	10359	14566	6077	12881	11193	5576	2512	9912	14182	9686	14911	14593	9596	10731	9611	12537	8207	10321	8763	10591	5788	7968	5619	3338	6390	9528	1e+009	6468	10437	14967	10000	6789	12946	8611	9854	8144	8753	
6426	4290	6934	7002	7757	6372	10945	11970	13452	12853	9311	10876	9730	10061	9097	6775	7982	9887	10040	4580	11198	7071	8346	5808	5654	11481	11622	8206	10282	4686	10478	517	10623	8037	1550	5011	13889	12377	9169	12474	11824	7235	14518	9450	9118	5526	8265	4509	9926	8715	11755	5536	6101	5909	8267	6381	1e+009	8174	11505	14159	2144	9857	3307	7799	3309	12540	
6439	6776	2013	2972	4790	3788	3341	4540	6021	5422	2364	4200	3682	3111	2150	3546	467	2937	3092	5129	3747	1306	2911	3181	2550	5433	4674	1833	3983	4455	4428	7783	3019	993	7508	7956	17916	4946	2248	5145	4778	1223	18735	2502	2399	2683	1320	3238	2979	13014	15972	4835	9962	10810	1320	10223	8230	1e+009	5201	18004	6422	2808	10226	819	4462	16757	
9404	9863	4978	5937	6564	6753	2555	2277	2211	1774	3604	2002	2878	4359	3976	6511	3432	4116	3923	6930	3231	4003	1953	5058	4427	1817	4117	4798	2596	6332	2025	9916	2877	2719	9641	10921	20881	2284	4641	969	1387	4227	21700	4895	1596	5876	3712	5371	4277	15979	18937	7800	12927	13949	4285	13188	10362	3264	1e+009	20969	8553	2513	12359	3784	6593	19722	
12694	12025	16409	15299	20466	15052	20869	21463	22945	22346	18586	21704	21507	19145	18159	14580	17726	19053	19533	17706	20690	17456	20553	18489	18333	23259	20389	16837	21722	18047	22254	13764	20569	18881	13264	10200	1328	21870	17374	22599	22281	17284	2131	17299	20225	15895	18009	16451	18279	6234	3146	13307	8704	9022	17216	9900	14156	18125	22655	1e+009	14477	20634	14726	17542	15832	2721	
4403	2525	5303	5371	7205	4741	9548	10339	11821	11222	7680	9853	9182	8430	7466	5146	6351	8256	8409	4430	9567	5776	7798	5235	5080	10932	9991	6575	9636	4523	9929	2451	9226	6629	1949	4065	14034	10746	7538	11187	10429	5604	14663	7819	8052	3895	6634	3260	8295	8860	11900	3905	6168	6226	6636	6431	2862	6611	10909	14209	1e+009	8461	4859	6168	2060	12685	
9123	9583	4698	5657	6526	6473	1088	2794	4122	3523	2778	1632	1730	2654	3150	6230	3151	2411	2218	6892	2058	3722	1915	5020	4389	3480	3000	4307	1415	6294	2477	9635	766	2438	9360	10640	20600	3259	3941	2963	2210	3946	21419	4157	1077	5596	3153	5089	3451	15698	18656	7519	12646	13669	3681	12907	10081	2984	2688	20688	8272	1e+009	12078	3504	6312	19441	
8961	6936	9469	9537	8353	8907	13487	14505	15987	15388	11846	13418	12272	12596	11632	9310	10517	12422	12575	5998	13733	9613	10888	8019	8196	13705	14157	10741	12824	6743	13020	3167	13165	10581	4282	7072	14171	14912	11704	15016	14366	9770	14745	11985	11660	8061	10800	7043	12461	8950	12037	8071	6643	6006	10802	8442	3183	10716	14047	14708	4678	12399	1e+009	10334	5842	12822	
5856	6316	1431	2390	5609	3206	3611	4204	5686	5087	1545	4447	4202	2295	1331	2963	420	2121	2274	5850	3433	2125	3431	4000	3369	5953	3856	1162	4465	5175	4948	7898	3312	1576	7554	7373	17333	4611	1429	5341	5024	1215	18152	1683	2919	2329	501	3959	2160	12431	15389	4252	9379	10401	501	9640	8345	819	5398	17421	6227	3328	10342	1e+009	5182	16174	
4484	4010	4439	4508	5259	3887	7800	8987	10468	9869	6813	8105	7200	7560	6600	4291	4851	7386	7541	2411	8194	3982	5816	3253	3098	8950	9123	5710	7753	2504	7947	3399	7478	4881	3124	5550	15606	9393	6675	9439	8681	4094	16367	6951	6304	3042	5767	1278	7429	10564	13604	3051	7653	8044	5770	7916	3845	5031	8976	15694	2037	6713	5842	5271	1e+009	14389	
11349	10661	15047	13937	18839	13689	19507	20101	21583	20984	17220	20342	20145	17783	16797	13218	16364	17691	18171	16078	19328	16094	19111	16871	16717	21897	19023	15475	20360	16419	20892	12046	19207	17519	11602	8839	1428	20508	16008	21237	20919	15922	2058	15933	18863	14373	16647	14823	16913	3873	785	11945	6733	7031	15854	8734	12496	16763	21293	2721	12852	19272	12755	16180	14286	1e+009	
0.2
0.2
